No,year,month,day,hour,season,PM_Taiyuanjie,PM_Xiaoheyan,Some_PM,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
22537,2012,7,28,0,2,NA,NA,NA,NA,22,94.12,1007,23,SE,7,0,0
22538,2012,7,28,1,2,NA,NA,NA,NA,22,94.12,1007,23,SE,9,0,0
22539,2012,7,28,2,2,NA,NA,NA,NA,22,94.12,1007,23,SE,11,0,0
22540,2012,7,28,3,2,NA,NA,NA,NA,22,94.12,1007,23,SE,13,0,0
22541,2012,7,28,4,2,NA,NA,NA,NA,23,94.16,1007,24,SE,15,0,0
22542,2012,7,28,5,2,NA,NA,NA,NA,22,88.62,1007,24,SE,17,0,0
22543,2012,7,28,6,2,NA,NA,NA,NA,23,94.16,1007,24,SE,20,0,0
22544,2012,7,28,7,2,NA,NA,NA,NA,23,88.7,1007,25,SE,22,0,0
22545,2012,7,28,8,2,NA,NA,NA,NA,24,83.71,1007,27,SE,25,0,0
22546,2012,7,28,9,2,NA,NA,NA,NA,24,78.97,1007,28,SW,4,0,0
22547,2012,7,28,10,2,NA,NA,NA,NA,24,74.52,1007,29,SW,8,0,0
22548,2012,7,28,11,2,NA,NA,NA,NA,24,70.36,1006,30,SW,12,0,0
22549,2012,7,28,12,2,NA,NA,NA,NA,24,70.36,1006,30,SW,16,0,0
22550,2012,7,28,13,2,NA,NA,NA,NA,25,79.11,1005,29,SW,20,0.6,0.6
22551,2012,7,28,14,2,NA,NA,NA,NA,25,88.86,1005,27,SW,23,0.6,1.2
22552,2012,7,28,15,2,NA,NA,NA,NA,25,88.86,1004,27,SW,26,0.7,1.9
22553,2012,7,28,16,2,NA,NA,NA,NA,25,88.86,1003,27,SE,2,0,0
22554,2012,7,28,17,2,NA,NA,NA,NA,26,94.29,1003,27,SE,4,0,0
22555,2012,7,28,18,2,NA,NA,NA,NA,25,88.86,1003,27,SW,2,0,0
22556,2012,7,28,19,2,NA,NA,NA,NA,24,83.71,1002,27,SW,4,0.1,0.1
22557,2012,7,28,20,2,NA,NA,NA,NA,23,83.6,1003,26,SW,7,0,0
22558,2012,7,28,21,2,NA,NA,NA,NA,22,78.68,1002,26,SE,3,0,0
22559,2012,7,28,22,2,NA,NA,NA,NA,22,78.68,1001,26,SE,6,0,0
22560,2012,7,28,23,2,NA,NA,NA,NA,23,78.82,1001,27,SW,4,0,0
22561,2012,7,29,0,2,NA,NA,NA,NA,23,78.82,1000,27,SW,8,0,0
22562,2012,7,29,1,2,NA,NA,NA,NA,24,88.78,1000,26,SW,11,0.1,0.1
22563,2012,7,29,2,2,NA,NA,NA,NA,24,94.2,1000,25,SW,14,0,0
22564,2012,7,29,3,2,NA,NA,NA,NA,23,88.7,1000,25,SW,17,0.5,0.5
22565,2012,7,29,4,2,NA,NA,NA,NA,23,94.16,999,24,SW,23,0.7,1.2
22566,2012,7,29,5,2,NA,NA,NA,NA,23,94.16,997,24,SW,29,0,0
22567,2012,7,29,6,2,NA,NA,NA,NA,22,88.62,997,24,SW,34,0,0
22568,2012,7,29,7,2,NA,NA,NA,NA,22,88.62,998,24,NW,2,0,0
22569,2012,7,29,8,2,NA,NA,NA,NA,23,88.7,997,25,SW,2,0,0
22570,2012,7,29,9,2,NA,NA,NA,NA,23,88.7,998,25,SW,7,0,0
22571,2012,7,29,10,2,NA,NA,NA,NA,22,78.68,998,26,SW,12,0,0
22572,2012,7,29,11,2,NA,NA,NA,NA,22,78.68,997,26,SW,16,0,0
22573,2012,7,29,12,2,NA,NA,NA,NA,22,78.68,997,26,SW,21,0,0
22574,2012,7,29,13,2,NA,NA,NA,NA,22,88.62,998,24,SW,27,0.1,0.1
22575,2012,7,29,14,2,NA,NA,NA,NA,22,88.62,997,24,SW,30,0,0
22576,2012,7,29,15,2,NA,NA,NA,NA,22,83.48,997,25,SW,36,0,0
22577,2012,7,29,16,2,NA,NA,NA,NA,23,78.82,998,27,SW,43,0,0
22578,2012,7,29,17,2,NA,NA,NA,NA,23,78.82,997,27,SW,49,0,0
22579,2012,7,29,18,2,NA,NA,NA,NA,23,83.6,998,26,SW,54,0,0
22580,2012,7,29,19,2,NA,NA,NA,NA,23,88.7,998,25,SW,58,0,0
22581,2012,7,29,20,2,NA,NA,NA,NA,22,88.62,999,24,SW,61,0,0
22582,2012,7,29,21,2,NA,NA,NA,NA,22,94.12,1000,23,SW,64,0,0
22583,2012,7,29,22,2,NA,NA,NA,NA,22,94.12,1000,23,SW,68,0,0
22584,2012,7,29,23,2,NA,NA,NA,NA,23,94.16,1001,24,SW,71,0,0
22585,2012,7,30,0,2,NA,NA,NA,NA,22,94.12,1001,23,NW,4,0,0
22586,2012,7,30,1,2,NA,NA,NA,NA,19,83.13,1001,22,NW,9,0,0
22587,2012,7,30,2,2,NA,NA,NA,NA,18,83.01,1001,21,NW,12,0,0
22588,2012,7,30,3,2,NA,NA,NA,NA,19,88.37,1002,21,NW,15,0,0
22589,2012,7,30,4,2,NA,NA,NA,NA,18,83.01,1003,21,NW,18,0,0
22590,2012,7,30,5,2,NA,NA,NA,NA,18,88.28,1003,20,NW,21,0,0
22591,2012,7,30,6,2,NA,NA,NA,NA,18,83.01,1003,21,NW,23,0,0
22592,2012,7,30,7,2,NA,NA,NA,NA,18,83.01,1004,21,NW,26,0,0
22593,2012,7,30,8,2,NA,NA,NA,NA,18,78.09,1005,22,NW,30,0,0
22594,2012,7,30,9,2,NA,NA,NA,NA,18,78.09,1005,22,NW,33,0,0
22595,2012,7,30,10,2,NA,NA,NA,NA,18,73.5,1005,23,NW,34,0,0
22596,2012,7,30,11,2,NA,NA,NA,NA,17,64.98,1005,24,cv,1,0,0
22597,2012,7,30,12,2,NA,NA,NA,NA,18,69.2,1005,24,SW,2,0,0
22598,2012,7,30,13,2,NA,NA,NA,NA,18,65.19,1005,25,cv,1,0,0
22599,2012,7,30,14,2,NA,NA,NA,NA,19,65.41,1005,26,SE,2,0,0
22600,2012,7,30,15,2,NA,NA,NA,NA,19,61.67,1005,27,SE,4,0,0
22601,2012,7,30,16,2,NA,NA,NA,NA,18,57.93,1005,27,SE,6,0,0
22602,2012,7,30,17,2,NA,NA,NA,NA,19,65.41,1005,26,SW,2,0,0
22603,2012,7,30,18,2,NA,NA,NA,NA,20,73.84,1005,25,SW,4,0,0
22604,2012,7,30,19,2,NA,NA,NA,NA,20,78.39,1005,24,SW,6,0,0
22605,2012,7,30,20,2,NA,NA,NA,NA,20,88.45,1007,22,SW,8,0,0
22606,2012,7,30,21,2,NA,NA,NA,NA,20,88.45,1007,22,SW,9,0,0
22607,2012,7,30,22,2,NA,NA,NA,NA,20,94.03,1007,21,cv,0,0,0
22608,2012,7,30,23,2,NA,NA,NA,NA,19,88.37,1007,21,SE,2,0,0
22609,2012,7,31,0,2,NA,NA,NA,NA,20,94.03,1007,21,SE,4,0,0
22610,2012,7,31,1,2,NA,NA,NA,NA,19,88.37,1007,21,cv,1,0,0
22611,2012,7,31,2,2,NA,NA,NA,NA,19,93.98,1007,20,SE,2,0,0
22612,2012,7,31,3,2,NA,NA,NA,NA,19,93.98,1007,20,SE,4,0,0
22613,2012,7,31,4,2,NA,NA,NA,NA,19,93.98,1007,20,SE,6,0,0
22614,2012,7,31,5,2,NA,NA,NA,NA,19,93.98,1008,20,cv,1,0,0
22615,2012,7,31,6,2,NA,NA,NA,NA,20,94.03,1008,21,NE,2,0,0
22616,2012,7,31,7,2,NA,NA,NA,NA,20,88.45,1008,22,SE,1,0,0
22617,2012,7,31,8,2,NA,NA,NA,NA,20,83.25,1009,23,NE,2,0,0
22618,2012,7,31,9,2,NA,NA,NA,NA,18,65.19,1009,25,NE,5,0,0
22619,2012,7,31,10,2,NA,NA,NA,NA,18,61.44,1009,26,NE,8,0,0
22620,2012,7,31,11,2,NA,NA,NA,NA,17,57.69,1009,26,NE,12,0,0
22621,2012,7,31,12,2,NA,NA,NA,NA,17,57.69,1008,26,NE,15,0,0
22622,2012,7,31,13,2,NA,NA,NA,NA,18,61.44,1009,26,NE,17,0,0
22623,2012,7,31,14,2,NA,NA,NA,NA,18,65.19,1009,25,NE,20,0,0
22624,2012,7,31,15,2,NA,NA,NA,NA,19,69.4,1009,25,NE,23,0,0
22625,2012,7,31,16,2,NA,NA,NA,NA,18,69.2,1009,24,NE,25,0,0
22626,2012,7,31,17,2,NA,NA,NA,NA,19,73.67,1009,24,NE,27,0,0
22627,2012,7,31,18,2,NA,NA,NA,NA,20,83.25,1009,23,NE,30,0,0
22628,2012,7,31,19,2,NA,NA,NA,NA,20,83.25,1009,23,NE,33,0,0
22629,2012,7,31,20,2,NA,NA,NA,NA,20,83.25,1010,23,SE,2,0,0
22630,2012,7,31,21,2,NA,NA,NA,NA,20,88.45,1010,22,SW,1,0,0
22631,2012,7,31,22,2,NA,NA,NA,NA,21,94.07,1010,22,cv,1,0,0
22632,2012,7,31,23,2,NA,NA,NA,NA,21,94.07,1010,22,cv,1,0,0
22633,2012,8,1,0,2,NA,NA,NA,NA,21,94.07,1010,22,SE,1,0,0
22634,2012,8,1,1,2,NA,NA,NA,NA,20,94.03,1010,21,SE,3,0,0
22635,2012,8,1,2,2,NA,NA,NA,NA,19,88.37,1010,21,SE,6,0,0
22636,2012,8,1,3,2,NA,NA,NA,NA,19,93.98,1010,20,SE,8,0,0
22637,2012,8,1,4,2,NA,NA,NA,NA,19,93.98,1010,20,SE,11,0.5,0.5
22638,2012,8,1,5,2,NA,NA,NA,NA,19,93.98,1010,20,NE,3,1.9,2.4
22639,2012,8,1,6,2,NA,NA,NA,NA,19,93.98,1010,20,SE,3,0.7,3.1
22640,2012,8,1,7,2,NA,NA,NA,NA,19,93.98,1010,20,SE,7,0.2,3.3
22641,2012,8,1,8,2,NA,NA,NA,NA,20,100,1010,20,NE,3,0,0
22642,2012,8,1,9,2,NA,NA,NA,NA,20,94.03,1011,21,NE,6,0.4,0.4
22643,2012,8,1,10,2,NA,NA,NA,NA,20,94.03,1011,21,NE,10,0.1,0.5
22644,2012,8,1,11,2,NA,NA,NA,NA,21,94.07,1011,22,NE,14,0,0
22645,2012,8,1,12,2,NA,NA,NA,NA,21,94.07,1010,22,SE,4,0,0
22646,2012,8,1,13,2,NA,NA,NA,NA,22,94.12,1010,23,NE,3,0,0
22647,2012,8,1,14,2,NA,NA,NA,NA,22,94.12,1010,23,NE,6,0,0
22648,2012,8,1,15,2,NA,NA,NA,NA,22,94.12,1010,23,NE,10,0.1,0.1
22649,2012,8,1,16,2,NA,NA,NA,NA,22,94.12,1010,23,NE,13,0.6,0.7
22650,2012,8,1,17,2,NA,NA,NA,NA,22,94.12,1009,23,NW,3,1.9,2.6
22651,2012,8,1,18,2,NA,NA,NA,NA,21,94.07,1010,22,NW,6,2.2,4.8
22652,2012,8,1,19,2,NA,NA,NA,NA,22,100,1009,22,NE,4,0,0
22653,2012,8,1,20,2,NA,NA,NA,NA,22,94.12,1009,23,SE,4,0,0
22654,2012,8,1,21,2,NA,NA,NA,NA,22,100,1009,22,SE,8,0,0
22655,2012,8,1,22,2,NA,NA,NA,NA,21,94.07,1009,22,SE,10,0,0
22656,2012,8,1,23,2,NA,NA,NA,NA,21,94.07,1008,22,NE,3,0,0
22657,2012,8,2,0,2,NA,NA,NA,NA,21,94.07,1008,22,NE,5,0,0
22658,2012,8,2,1,2,NA,NA,NA,NA,21,94.07,1008,22,NE,6,0.1,0.1
22659,2012,8,2,2,2,NA,NA,NA,NA,21,94.07,1008,22,NE,9,0,0
22660,2012,8,2,3,2,NA,NA,NA,NA,21,94.07,1008,22,NE,12,0.2,0.2
22661,2012,8,2,4,2,NA,NA,NA,NA,21,100,1008,21,NE,16,0.2,0.4
22662,2012,8,2,5,2,NA,NA,NA,NA,21,94.07,1008,22,SE,4,0.5,0.9
22663,2012,8,2,6,2,NA,NA,NA,NA,21,94.07,1008,22,NE,2,0.4,1.3
22664,2012,8,2,7,2,NA,NA,NA,NA,22,100,1008,22,SE,2,0.6,1.9
22665,2012,8,2,8,2,NA,NA,NA,NA,22,94.12,1008,23,SE,5,0.1,2
22666,2012,8,2,9,2,NA,NA,NA,NA,23,94.16,1008,24,SE,7,0.2,2.2
22667,2012,8,2,10,2,NA,NA,NA,NA,24,94.2,1008,25,SE,9,0.2,2.4
22668,2012,8,2,11,2,NA,NA,NA,NA,24,83.71,1009,27,cv,0,0.5,2.9
22669,2012,8,2,12,2,NA,NA,NA,NA,24,88.78,1009,26,NW,2,0.1,3
22670,2012,8,2,13,2,NA,NA,NA,NA,25,88.86,1008,27,NW,4,0,0
22671,2012,8,2,14,2,NA,NA,NA,NA,24,88.78,1008,26,NW,7,0.3,0.3
22672,2012,8,2,15,2,NA,NA,NA,NA,24,88.78,1008,26,NW,10,0,0
22673,2012,8,2,16,2,NA,NA,NA,NA,23,88.7,1009,25,NW,13,0,0
22674,2012,8,2,17,2,NA,NA,NA,NA,23,88.7,1008,25,NW,15,0,0
22675,2012,8,2,18,2,NA,NA,NA,NA,23,88.7,1009,25,NW,17,0,0
22676,2012,8,2,19,2,NA,NA,NA,NA,23,88.7,1009,25,NE,2,0,0
22677,2012,8,2,20,2,NA,NA,NA,NA,23,94.16,1009,24,NE,5,0,0
22678,2012,8,2,21,2,NA,NA,NA,NA,23,94.16,1010,24,SE,2,0,0
22679,2012,8,2,22,2,NA,NA,NA,NA,23,100,1010,23,NE,2,0,0
22680,2012,8,2,23,2,NA,NA,NA,NA,22,94.12,1010,23,NW,2,0,0
22681,2012,8,3,0,2,NA,NA,NA,NA,22,94.12,1010,23,NE,2,0,0
22682,2012,8,3,1,2,NA,NA,NA,NA,23,100,1010,23,NE,4,0,0
22683,2012,8,3,2,2,NA,NA,NA,NA,22,94.12,1010,23,NE,6,0,0
22684,2012,8,3,3,2,NA,NA,NA,NA,22,94.12,1010,23,SE,1,0,0
22685,2012,8,3,4,2,NA,NA,NA,NA,22,94.12,1010,23,SE,3,0,0
22686,2012,8,3,5,2,NA,NA,NA,NA,22,94.12,1010,23,SE,5,0,0
22687,2012,8,3,6,2,NA,NA,NA,NA,23,100,1010,23,SE,7,0,0
22688,2012,8,3,7,2,NA,NA,NA,NA,23,94.16,1011,24,cv,1,0,0
22689,2012,8,3,8,2,NA,NA,NA,NA,24,94.2,1011,25,NE,2,0,0
22690,2012,8,3,9,2,NA,NA,NA,NA,24,88.78,1011,26,SE,1,0,0
22691,2012,8,3,10,2,NA,NA,NA,NA,24,88.78,1011,26,cv,1,0,0
22692,2012,8,3,11,2,NA,NA,NA,NA,24,88.78,1011,26,cv,2,0,0
22693,2012,8,3,12,2,NA,NA,NA,NA,24,88.78,1011,26,SW,2,0,0
22694,2012,8,3,13,2,NA,NA,NA,NA,24,94.2,1011,25,cv,1,0.1,0.1
22695,2012,8,3,14,2,NA,NA,NA,NA,24,94.2,1010,25,SE,2,0.6,0.7
22696,2012,8,3,15,2,NA,NA,NA,NA,24,94.2,1010,25,NE,3,0.5,1.2
22697,2012,8,3,16,2,NA,NA,NA,NA,23,94.16,1010,24,SE,3,0.2,1.4
22698,2012,8,3,17,2,NA,NA,NA,NA,23,94.16,1010,24,SE,4,0.2,1.6
22699,2012,8,3,18,2,NA,NA,NA,NA,23,94.16,1010,24,SW,1,0.2,1.8
22700,2012,8,3,19,2,NA,NA,NA,NA,22,94.12,1010,23,SE,1,0.3,2.1
22701,2012,8,3,20,2,NA,NA,NA,NA,22,94.12,1011,23,cv,0,1.2,3.3
22702,2012,8,3,21,2,NA,NA,NA,NA,22,94.12,1011,23,cv,1,1.9,5.2
22703,2012,8,3,22,2,NA,NA,NA,NA,22,94.12,1011,23,NE,2,5,10.2
22704,2012,8,3,23,2,NA,NA,NA,NA,22,94.12,1011,23,NE,5,8.7,18.9
22705,2012,8,4,0,2,NA,NA,NA,NA,22,100,1010,22,NE,11,12.1,31
22706,2012,8,4,1,2,NA,NA,NA,NA,21,94.07,1009,22,NE,16,19.9,50.9
22707,2012,8,4,2,2,NA,NA,NA,NA,21,94.07,1009,22,NE,21,3.7,54.6
22708,2012,8,4,3,2,NA,NA,NA,NA,21,94.07,1009,22,NE,24,1.6,56.2
22709,2012,8,4,4,2,NA,NA,NA,NA,21,94.07,1009,22,NE,28,5.4,61.6
22710,2012,8,4,5,2,NA,NA,NA,NA,21,94.07,1009,22,NE,30,7.2,68.8
22711,2012,8,4,6,2,NA,NA,NA,NA,21,94.07,1009,22,NE,33,2.7,71.5
22712,2012,8,4,7,2,NA,NA,NA,NA,22,100,1010,22,NE,35,5.8,77.3
22713,2012,8,4,8,2,NA,NA,NA,NA,22,100,1010,22,cv,1,2.7,80
22714,2012,8,4,9,2,NA,NA,NA,NA,22,94.12,1010,23,SE,2,0.2,80.2
22715,2012,8,4,10,2,NA,NA,NA,NA,23,100,1009,23,SE,5,1.2,81.4
22716,2012,8,4,11,2,NA,NA,NA,NA,23,94.16,1010,24,cv,1,1.8,83.2
22717,2012,8,4,12,2,NA,NA,NA,NA,23,94.16,1010,24,NW,3,4.1,87.3
22718,2012,8,4,13,2,NA,NA,NA,NA,23,94.16,1010,24,NW,6,0.1,87.4
22719,2012,8,4,14,2,NA,NA,NA,NA,24,94.2,1009,25,NE,4,1.1,88.5
22720,2012,8,4,15,2,NA,NA,NA,NA,24,94.2,1009,25,NE,7,4.4,92.9
22721,2012,8,4,16,2,NA,NA,NA,NA,23,94.16,1008,24,NE,10,4.6,97.5
22722,2012,8,4,17,2,NA,NA,NA,NA,23,94.16,1008,24,NE,12,3.6,101.1
22723,2012,8,4,18,2,NA,NA,NA,NA,23,100,1008,23,NE,15,1.1,102.2
22724,2012,8,4,19,2,NA,NA,NA,NA,23,100,1009,23,NE,18,1.1,103.3
22725,2012,8,4,20,2,NA,NA,NA,NA,23,100,1009,23,NE,20,0.3,103.6
22726,2012,8,4,21,2,NA,NA,NA,NA,23,100,1010,23,NW,1,0.5,104.1
22727,2012,8,4,22,2,NA,NA,NA,NA,23,100,1010,23,NW,2,0.1,104.2
22728,2012,8,4,23,2,NA,NA,NA,NA,23,100,1010,23,SE,2,0,0
22729,2012,8,5,0,2,NA,NA,NA,NA,22,94.12,1010,23,SW,1,0,0
22730,2012,8,5,1,2,NA,NA,NA,NA,23,100,1010,23,NW,2,0,0
22731,2012,8,5,2,2,NA,NA,NA,NA,23,100,1010,23,SE,1,0,0
22732,2012,8,5,3,2,NA,NA,NA,NA,22,94.12,1010,23,cv,1,0,0
22733,2012,8,5,4,2,NA,NA,NA,NA,22,94.12,1010,23,cv,1,0,0
22734,2012,8,5,5,2,NA,NA,NA,NA,22,94.12,1010,23,NE,1,0,0
22735,2012,8,5,6,2,NA,NA,NA,NA,22,94.12,1010,23,NE,3,0,0
22736,2012,8,5,7,2,NA,NA,NA,NA,22,94.12,1011,23,NW,4,0,0
22737,2012,8,5,8,2,NA,NA,NA,NA,23,94.16,1011,24,NE,2,0,0
22738,2012,8,5,9,2,NA,NA,NA,NA,25,100,1011,25,NE,5,0,0
22739,2012,8,5,10,2,NA,NA,NA,NA,24,83.71,1011,27,NE,9,0,0
22740,2012,8,5,11,2,NA,NA,NA,NA,24,83.71,1011,27,NE,14,0,0
22741,2012,8,5,12,2,NA,NA,NA,NA,24,78.97,1011,28,NE,19,0,0
22742,2012,8,5,13,2,NA,NA,NA,NA,23,70.17,1010,29,NE,23,0,0
22743,2012,8,5,14,2,NA,NA,NA,NA,23,70.17,1010,29,NE,28,0,0
22744,2012,8,5,15,2,NA,NA,NA,NA,23,70.17,1009,29,NE,33,0,0
22745,2012,8,5,16,2,NA,NA,NA,NA,23,70.17,1009,29,NE,37,0,0
22746,2012,8,5,17,2,NA,NA,NA,NA,23,70.17,1009,29,NE,40,0,0
22747,2012,8,5,18,2,NA,NA,NA,NA,23,74.35,1009,28,NE,43,0,0
22748,2012,8,5,19,2,NA,NA,NA,NA,23,78.82,1009,27,NW,3,0,0
22749,2012,8,5,20,2,NA,NA,NA,NA,23,83.6,1010,26,NE,4,0,0
22750,2012,8,5,21,2,NA,NA,NA,NA,22,83.48,1010,25,NE,9,0,0
22751,2012,8,5,22,2,NA,NA,NA,NA,22,88.62,1010,24,NE,12,0,0
22752,2012,8,5,23,2,NA,NA,NA,NA,22,94.12,1010,23,NE,15,0,0
22753,2012,8,6,0,2,NA,NA,NA,NA,21,94.07,1009,22,NE,18,0,0
22754,2012,8,6,1,2,NA,NA,NA,NA,21,94.07,1009,22,NE,21,0,0
22755,2012,8,6,2,2,NA,NA,NA,NA,21,94.07,1010,22,NE,23,0,0
22756,2012,8,6,3,2,NA,NA,NA,NA,20,94.03,1009,21,NE,25,0,0
22757,2012,8,6,4,2,NA,NA,NA,NA,20,94.03,1009,21,NE,28,0,0
22758,2012,8,6,5,2,NA,NA,NA,NA,20,94.03,1009,21,NE,31,0,0
22759,2012,8,6,6,2,NA,NA,NA,NA,21,100,1009,21,NE,34,0,0
22760,2012,8,6,7,2,NA,NA,NA,NA,22,94.12,1009,23,NE,38,0,0
22761,2012,8,6,8,2,NA,NA,NA,NA,22,83.48,1009,25,NE,44,0,0
22762,2012,8,6,9,2,NA,NA,NA,NA,22,74.19,1009,27,NE,49,0,0
22763,2012,8,6,10,2,NA,NA,NA,NA,23,74.35,1009,28,NE,54,0,0
22764,2012,8,6,11,2,NA,NA,NA,NA,22,66.04,1009,29,NE,58,0,0
22765,2012,8,6,12,2,NA,NA,NA,NA,22,62.35,1009,30,NE,63,0,0
22766,2012,8,6,13,2,NA,NA,NA,NA,22,58.89,1008,31,NE,68,0,0
22767,2012,8,6,14,2,NA,NA,NA,NA,21,55.4,1008,31,NE,73,0,0
22768,2012,8,6,15,2,NA,NA,NA,NA,22,58.89,1007,31,NE,76,0,0
22769,2012,8,6,16,2,NA,NA,NA,NA,22,58.89,1007,31,NE,80,0,0
22770,2012,8,6,17,2,NA,NA,NA,NA,23,66.25,1007,30,NE,83,0,0
22771,2012,8,6,18,2,NA,NA,NA,NA,23,70.17,1007,29,NE,86,0,0
22772,2012,8,6,19,2,NA,NA,NA,NA,23,78.82,1007,27,NE,89,0,0
22773,2012,8,6,20,2,NA,NA,NA,NA,22,74.19,1007,27,NE,92,0,0
22774,2012,8,6,21,2,NA,NA,NA,NA,22,78.68,1007,26,NE,94,0,0
22775,2012,8,6,22,2,NA,NA,NA,NA,22,83.48,1007,25,NE,96,0,0
22776,2012,8,6,23,2,NA,NA,NA,NA,22,88.62,1007,24,SE,2,0,0
22777,2012,8,7,0,2,NA,NA,NA,NA,22,94.12,1007,23,SE,4,0,0
22778,2012,8,7,1,2,NA,NA,NA,NA,21,94.07,1007,22,SE,5,0,0
22779,2012,8,7,2,2,NA,NA,NA,NA,21,94.07,1007,22,SE,6,0,0
22780,2012,8,7,3,2,NA,NA,NA,NA,21,94.07,1007,22,SE,8,0,0
22781,2012,8,7,4,2,NA,NA,NA,NA,21,94.07,1007,22,SE,10,0,0
22782,2012,8,7,5,2,NA,NA,NA,NA,21,94.07,1007,22,SE,12,0,0
22783,2012,8,7,6,2,NA,NA,NA,NA,22,94.12,1007,23,SE,14,0,0
22784,2012,8,7,7,2,NA,NA,NA,NA,23,88.7,1008,25,SE,15,0,0
22785,2012,8,7,8,2,NA,NA,NA,NA,24,83.71,1008,27,cv,1,0,0
22786,2012,8,7,9,2,NA,NA,NA,NA,24,78.97,1008,28,SW,1,0,0
22787,2012,8,7,10,2,NA,NA,NA,NA,25,74.69,1008,30,SW,3,0,0
22788,2012,8,7,11,2,NA,NA,NA,NA,24,70.36,1007,30,SW,6,0,0
22789,2012,8,7,12,2,NA,NA,NA,NA,25,70.54,1007,31,SW,11,0,0
22790,2012,8,7,13,2,NA,NA,NA,NA,25,66.66,1007,32,SW,15,0,0
22791,2012,8,7,14,2,NA,NA,NA,NA,25,70.54,1006,31,SW,19,0,0
22792,2012,8,7,15,2,NA,NA,NA,NA,25,66.66,1006,32,SW,22,0,0
22793,2012,8,7,16,2,NA,NA,NA,NA,25,70.54,1006,31,SW,26,0,0
22794,2012,8,7,17,2,NA,NA,NA,NA,25,74.69,1005,30,SW,29,0,0
22795,2012,8,7,18,2,NA,NA,NA,NA,25,79.11,1005,29,SW,31,0,0
22796,2012,8,7,19,2,NA,NA,NA,NA,25,83.82,1005,28,SW,33,0,0
22797,2012,8,7,20,2,NA,NA,NA,NA,25,88.86,1006,27,SW,35,0,0
22798,2012,8,7,21,2,NA,NA,NA,NA,24,83.71,1006,27,SW,37,0,0
22799,2012,8,7,22,2,NA,NA,NA,NA,24,88.78,1006,26,SW,39,0,0
22800,2012,8,7,23,2,NA,NA,NA,NA,24,94.2,1006,25,SW,41,0,0
22801,2012,8,8,0,2,NA,NA,NA,NA,23,88.7,1006,25,SW,43,0,0
22802,2012,8,8,1,2,NA,NA,NA,NA,23,94.16,1006,24,SE,2,0,0
22803,2012,8,8,2,2,NA,NA,NA,NA,23,94.16,1006,24,SE,4,0,0
22804,2012,8,8,3,2,NA,NA,NA,NA,23,94.16,1006,24,SW,2,0,0
22805,2012,8,8,4,2,NA,NA,NA,NA,22,94.12,1006,23,SE,2,0,0
22806,2012,8,8,5,2,NA,NA,NA,NA,22,94.12,1006,23,SE,4,0,0
22807,2012,8,8,6,2,NA,NA,NA,NA,22,88.62,1006,24,SW,2,0,0
22808,2012,8,8,7,2,NA,NA,NA,NA,23,83.6,1006,26,SW,5,0,0
22809,2012,8,8,8,2,NA,NA,NA,NA,22,74.19,1006,27,SW,9,0,0
22810,2012,8,8,9,2,NA,NA,NA,NA,23,74.35,1006,28,SW,14,0,0
22811,2012,8,8,10,2,NA,NA,NA,NA,24,74.52,1006,29,SW,19,0,0
22812,2012,8,8,11,2,NA,NA,NA,NA,23,70.17,1005,29,SW,24,0,0
22813,2012,8,8,12,2,NA,NA,NA,NA,24,70.36,1005,30,SW,30,0,0
22814,2012,8,8,13,2,NA,NA,NA,NA,24,70.36,1005,30,SW,36,0,0
22815,2012,8,8,14,2,NA,NA,NA,NA,25,70.54,1004,31,SW,41,0,0
22816,2012,8,8,15,2,NA,NA,NA,NA,24,66.45,1004,31,SW,45,0,0
22817,2012,8,8,16,2,NA,NA,NA,NA,25,74.69,1004,30,SW,50,0,0
22818,2012,8,8,17,2,NA,NA,NA,NA,25,79.11,1004,29,SW,53,0,0
22819,2012,8,8,18,2,NA,NA,NA,NA,25,83.82,1005,28,SW,56,0,0
22820,2012,8,8,19,2,NA,NA,NA,NA,23,78.82,1005,27,SW,59,0,0
22821,2012,8,8,20,2,NA,NA,NA,NA,22,74.19,1006,27,NW,3,0,0
22822,2012,8,8,21,2,NA,NA,NA,NA,23,83.6,1006,26,NE,3,0,0
22823,2012,8,8,22,2,NA,NA,NA,NA,23,88.7,1006,25,cv,0,0.1,0.1
22824,2012,8,8,23,2,NA,NA,NA,NA,22,88.62,1006,24,NW,3,0.7,0.8
22825,2012,8,9,0,2,NA,NA,NA,NA,21,88.54,1006,23,NW,6,13.1,13.9
22826,2012,8,9,1,2,NA,NA,NA,NA,21,94.07,1006,22,NE,3,5.1,19
22827,2012,8,9,2,2,NA,NA,NA,NA,21,100,1006,21,SE,2,0,0
22828,2012,8,9,3,2,NA,NA,NA,NA,20,94.03,1006,21,SW,1,0,0
22829,2012,8,9,4,2,NA,NA,NA,NA,20,94.03,1007,21,SW,3,0,0
22830,2012,8,9,5,2,NA,NA,NA,NA,20,94.03,1007,21,SE,1,0,0
22831,2012,8,9,6,2,NA,NA,NA,NA,20,94.03,1008,21,cv,1,0,0
22832,2012,8,9,7,2,NA,NA,NA,NA,21,100,1008,21,SW,1,0,0
22833,2012,8,9,8,2,NA,NA,NA,NA,21,94.07,1008,22,NE,2,0,0
22834,2012,8,9,9,2,NA,NA,NA,NA,22,94.12,1008,23,NE,4,0,0
